student_id,age,gender,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty
9521,19,2,3.85,47.1,1,7.7,1,1,2,1
11319,23,1,6.71,98.6,1,8.9,2,0,2,1
12232,23,1,7.38,70.9,1,8.9,2,1,2,2
7597,22,1,7.91,52.8,1,9.7,2,4,2,1
15346,24,1,2.52,81.9,0,5.7,0,0,2,0
3852,17,1,3.32,85.0,0,8.7,1,4,1,1
3939,22,0,3.61,44.3,1,7.9,2,0,2,1
13865,24,0,6.07,87.8,1,8.1,0,4,1,0
4497,19,1,0.86,94.2,0,8.2,0,2,2,2
14157,20,2,7.58,98.4,0,6.0,0,3,1,0
7890,18,0,5.54,47.2,0,7.2,0,4,1,0
14719,19,2,7.91,89.4,0,7.6,1,3,2,0
14337,20,0,1.51,96.8,1,9.5,1,0,0,2
6536,23,1,1.32,52.9,1,4.5,1,0,1,1
3608,22,2,4.53,59.4,0,9.6,0,3,0,1
13896,22,1,1.98,42.0,1,6.6,2,2,1,0
1321,17,1,5.11,84.2,1,4.7,2,3,2,1
12753,19,1,3.36,89.7,1,5.5,0,2,2,1
17281,18,1,5.36,49.1,1,4.5,1,2,2,2
13540,20,0,6.28,85.0,1,8.6,0,1,0,0
169,19,0,5.7,72.3,1,9.2,0,3,1,1
18390,20,2,3.73,94.7,1,5.7,1,0,2,2
12500,20,2,0.3,99.0,1,7.3,2,1,2,2
17646,22,2,4.96,42.2,0,8.9,1,0,1,1
13350,22,1,1.51,46.8,1,6.5,1,0,0,2
12781,20,2,7.19,43.9,1,8.4,0,4,0,1
14065,19,2,1.43,95.0,1,7.4,0,2,0,1
399,19,0,1.33,82.4,1,5.7,0,1,2,1
6028,22,0,4.26,90.7,1,4.1,2,1,2,0
5866,21,1,2.95,56.9,1,5.7,1,4,1,1
150,17,0,4.41,78.4,1,4.4,2,0,2,2
3070,17,0,1.29,89.4,1,8.8,2,1,2,2
16255,23,0,6.87,94.5,1,4.7,0,2,1,0
95,24,0,3.71,79.2,0,5.4,1,1,0,0
17436,17,0,3.04,69.7,0,8.1,0,2,0,1
13578,23,2,4.18,41.7,0,7.9,1,2,0,1
11959,17,2,7.24,58.2,0,7.7,2,1,2,0
13335,24,1,4.79,86.0,1,5.5,1,0,1,1
6068,18,0,0.34,67.3,1,5.6,0,2,2,0
12819,18,0,5.79,62.2,1,9.6,2,3,0,0
1497,21,2,1.74,85.2,1,5.0,2,4,2,1
6661,17,2,0.12,75.3,1,6.0,0,4,0,0
13252,24,2,6.75,78.7,0,6.7,0,2,0,0
6872,21,1,2.06,64.0,1,4.3,2,4,0,2
12216,18,2,2.29,41.9,1,7.9,1,3,0,2
7862,21,2,6.58,40.7,1,8.2,2,0,0,0
7145,18,1,5.54,59.3,1,7.1,0,0,0,1
17787,18,1,3.52,67.3,1,6.0,1,3,1,2
18603,23,1,0.7,54.4,1,6.4,2,2,2,0
3747,20,1,7.49,84.1,1,5.5,0,3,2,1
12244,19,2,1.46,82.6,1,7.9,2,4,1,1
16967,23,1,7.36,91.8,1,9.3,1,3,0,2
9195,18,2,2.7,73.7,0,8.1,1,0,1,0
19310,23,1,0.67,47.6,1,8.1,1,3,1,2
19480,22,0,3.14,86.4,1,7.7,0,2,0,1
1930,24,1,7.91,95.9,1,9.4,2,1,0,1
12831,24,1,1.42,55.8,0,6.7,2,2,1,1
10440,17,1,0.55,61.7,1,6.7,0,3,2,1
14999,20,0,0.54,64.3,1,6.0,2,2,0,2
1968,20,0,4.91,56.4,1,5.2,2,2,1,1
9782,18,2,4.92,91.7,1,5.5,0,3,0,1
13253,24,1,6.57,64.6,1,7.5,1,1,1,1
1635,20,0,2.73,41.5,0,5.0,2,0,0,0
8785,19,2,6.48,77.6,1,7.3,0,4,2,2
6614,17,2,3.34,90.3,1,9.7,0,1,2,1
10740,19,0,5.17,91.8,1,7.7,0,3,1,0
7709,20,1,7.18,99.2,0,4.4,0,0,2,1
19501,18,1,3.6,89.8,1,9.3,2,3,2,1
15880,21,2,3.52,54.8,1,6.4,0,1,2,2
11140,24,0,6.75,85.9,1,4.7,1,4,2,1
9353,17,2,0.41,70.4,1,6.2,1,4,0,1
1480,20,1,5.33,41.5,1,8.8,1,3,0,0
7914,24,0,6.18,50.7,1,4.8,2,0,1,1
7337,24,1,3.16,73.3,1,4.8,1,1,2,0
1499,20,1,2.09,52.9,1,6.7,0,1,1,1
18384,19,1,0.79,83.0,1,5.1,1,3,2,1
8901,18,2,5.43,77.6,1,7.6,0,1,0,0
15896,20,1,2.91,81.9,1,5.5,1,4,1,0
12617,17,2,3.77,83.4,0,6.3,1,1,2,1
5720,20,1,1.91,87.1,1,8.8,2,0,2,2
12289,19,2,7.18,87.6,1,6.2,2,1,1,1
1333,20,1,6.72,89.2,1,7.8,2,0,0,1
7271,19,1,1.35,68.2,1,5.6,0,2,1,0
13846,20,2,1.02,51.5,1,6.1,0,3,0,1
13166,22,0,3.45,68.4,1,6.9,2,4,1,1
2689,22,0,5.94,44.5,0,5.6,2,2,1,2
1715,22,0,1.27,67.2,1,8.2,1,0,2,2
17589,21,0,4.97,52.0,0,8.3,0,1,2,0
10614,24,1,2.11,84.6,1,4.4,2,4,1,1
15076,23,0,6.66,99.4,1,4.6,2,1,0,2
11196,20,1,1.0,85.3,1,8.6,2,3,1,1
15354,19,2,3.36,83.3,1,4.2,2,4,1,2
17389,17,1,6.6,95.5,1,6.2,2,0,0,2
3856,22,2,0.93,51.8,1,5.5,2,3,0,0
16427,23,1,6.19,63.8,1,9.0,0,1,2,0
4114,24,1,5.11,56.0,1,9.7,2,0,1,2
8226,23,1,4.5,48.6,0,4.9,0,4,0,1
14864,22,0,4.93,42.3,1,8.8,2,1,2,2
2716,20,2,3.88,49.1,0,7.6,1,3,1,0
11371,23,1,6.89,42.2,1,6.8,2,2,0,1
317,22,1,1.33,92.7,1,5.5,1,1,1,0
6979,21,0,1.64,55.4,1,9.8,1,0,2,0
15520,21,0,2.01,50.2,1,5.6,2,3,2,1
18486,17,2,3.27,48.9,1,6.8,1,3,0,1
19631,19,2,5.24,52.8,1,9.3,1,3,1,2
15610,18,0,4.64,82.4,1,7.1,2,1,2,1
7008,22,0,4.26,58.4,1,8.7,2,2,2,1
2819,18,0,2.0,88.2,1,9.4,1,2,2,0
5501,24,0,6.34,79.0,1,8.3,2,0,1,1
951,17,2,6.24,54.5,1,6.5,2,2,1,1
11334,19,2,5.01,85.6,1,4.9,2,2,1,1
4603,19,1,1.27,87.4,1,4.7,0,2,2,0
12304,22,0,5.72,80.3,1,5.9,2,2,1,0
31,20,2,7.28,83.9,1,6.3,0,2,2,0
6904,21,1,1.64,59.9,1,4.4,0,4,0,0
1640,19,1,6.01,60.2,1,5.7,0,4,1,0
6418,17,1,5.29,51.0,1,5.1,1,0,0,0
7977,17,2,4.39,69.5,1,7.4,1,3,1,0
14406,17,1,0.74,50.6,1,9.3,0,4,0,1
4457,21,1,3.08,92.0,1,5.2,0,4,2,1
11829,22,0,0.14,90.5,1,6.5,2,0,2,0
15482,21,0,4.2,78.1,1,8.6,0,0,1,2
16892,17,0,0.39,58.1,1,8.7,2,1,0,1
6114,21,0,5.81,59.4,1,8.2,0,0,2,1
6358,17,0,2.92,75.1,1,7.3,2,1,0,2
1966,22,0,1.83,73.8,1,8.8,2,0,2,1
17387,22,2,7.12,77.6,1,8.6,1,1,1,1
1585,22,2,2.49,43.9,1,6.5,2,1,0,2
2026,20,2,0.48,83.9,1,9.0,0,4,0,0
18783,20,1,2.2,56.2,1,9.6,0,3,0,2
9618,20,1,7.73,56.3,1,8.1,2,2,1,1
13847,20,1,2.08,88.3,0,5.4,1,2,2,0
19695,20,0,7.85,44.8,1,8.5,0,0,0,2
15883,22,0,1.45,86.0,1,7.3,1,0,1,0
14577,19,0,1.35,68.0,0,7.0,2,3,0,1
18046,24,1,0.64,81.8,1,5.0,1,3,0,1
2929,18,2,4.11,95.6,1,9.6,2,2,1,2
18458,23,2,3.08,72.6,0,4.1,0,4,1,2
11323,21,0,1.51,82.5,1,4.3,2,3,2,1
8484,23,0,0.98,74.1,1,6.0,0,3,0,1
18399,22,2,0.27,58.0,1,7.5,2,2,0,0
14064,18,0,4.0,55.8,0,8.8,0,2,2,1
18497,20,2,3.34,56.3,1,6.4,1,3,1,1
19752,19,2,5.88,47.3,1,5.9,1,4,0,0
1594,17,0,7.05,53.3,1,4.4,0,3,2,1
9660,24,2,1.98,85.6,1,8.7,1,2,2,2
6533,20,2,5.2,44.9,1,4.3,1,3,0,0
701,21,1,4.27,86.1,1,5.9,1,1,0,2
13645,19,2,4.76,93.0,1,9.0,1,4,1,2
15426,20,2,5.03,47.7,1,8.1,2,3,1,0
9129,17,1,1.47,84.5,1,4.7,2,0,2,1
14809,18,0,5.45,95.0,1,8.5,0,1,0,2
6199,18,0,3.61,71.2,0,7.9,1,3,2,1
3996,19,1,2.31,71.3,1,7.8,2,1,0,1
7472,24,2,2.08,66.7,1,4.2,0,1,0,1
1315,24,0,4.02,98.7,1,9.8,2,4,2,0
8740,20,2,6.76,47.0,1,4.3,1,1,1,1
765,19,2,5.2,82.8,1,4.9,2,4,0,2
17734,17,0,7.46,83.4,1,8.2,0,3,1,2
4343,20,2,2.49,58.5,1,9.4,1,3,1,2
5953,18,2,7.56,49.0,1,4.6,0,4,1,1
7320,17,0,7.29,61.5,1,4.2,1,1,2,1
12549,17,0,4.83,45.4,0,5.7,0,0,1,1
9836,22,0,7.9,51.2,1,8.1,2,4,2,0
13989,23,2,6.48,46.9,1,7.9,1,1,2,0
39,19,1,2.94,67.3,1,5.4,1,0,2,0
3614,17,1,7.54,65.0,1,7.4,1,1,2,0
1456,17,1,7.26,91.9,1,8.5,0,3,0,0
15111,24,2,7.52,75.8,1,9.8,1,3,0,1
13344,19,2,2.79,42.8,1,6.9,0,4,0,2
8140,18,2,1.08,80.9,1,7.4,0,4,1,0
2895,19,2,4.39,44.7,1,8.8,0,4,1,1
13254,22,0,5.31,71.4,1,9.2,1,0,1,1
7782,18,2,1.08,72.7,1,6.2,0,0,2,0
5626,22,0,5.71,40.6,1,4.3,1,1,1,1
18270,17,0,2.79,52.1,1,6.8,0,2,1,0
16919,22,2,7.67,47.2,1,4.1,0,0,0,2
1054,24,2,2.17,53.9,1,9.5,1,4,2,1
13696,20,0,2.75,69.3,1,8.7,2,2,0,1
10334,19,0,7.65,61.9,1,7.4,0,3,1,2
14868,18,0,1.21,50.8,1,7.1,2,1,2,0
13962,24,2,6.89,83.0,1,6.9,1,1,1,1
12551,20,1,3.54,46.6,1,4.1,1,3,1,2
6146,23,1,3.56,51.7,1,4.7,0,3,0,0
5949,24,2,1.73,73.0,1,7.7,1,3,1,1
2808,19,0,5.79,60.7,1,7.8,0,3,2,0
14158,17,2,7.57,55.5,0,9.3,1,3,1,1
7557,23,0,1.94,47.7,1,4.7,1,2,1,0
13899,23,0,1.16,44.7,1,4.7,1,1,2,1
305,21,0,2.9,62.0,1,4.6,2,2,0,1
18891,20,1,3.85,50.6,1,4.2,1,1,0,0
5225,21,2,0.37,71.1,1,9.2,0,0,2,1
15120,24,1,3.7,73.4,1,4.1,1,0,0,1
7729,18,0,4.56,40.6,0,8.4,1,2,0,1
17203,23,1,4.93,99.4,1,8.4,2,0,2,0
6696,21,2,4.22,60.2,1,9.0,0,1,1,2
15404,21,2,6.25,91.7,1,4.2,0,4,2,1
253,18,0,1.1,57.4,0,5.8,0,4,1,0
512,22,0,3.1,95.9,1,8.3,0,1,0,0
17733,20,0,0.7,98.6,1,4.4,1,3,2,1
13001,22,1,0.24,58.2,1,8.9,0,1,1,1
15309,20,0,2.97,82.1,1,7.3,0,3,2,2
6970,22,1,3.55,87.2,1,9.4,2,3,0,1
18532,22,2,3.46,98.4,1,8.6,2,2,1,0
9359,23,2,1.47,67.7,1,9.8,0,2,2,0
12358,19,0,6.75,70.3,0,8.0,1,1,2,1
18125,20,0,7.74,40.6,1,6.2,1,3,2,0
751,24,2,1.61,78.4,1,9.5,2,1,2,1
15546,17,1,6.97,55.9,0,6.3,0,1,2,1
9855,22,2,6.41,80.4,1,4.4,0,2,2,0
743,22,2,6.19,60.0,1,9.0,2,4,2,0
19369,21,2,5.04,81.8,1,4.5,2,0,2,0
177,22,2,6.64,47.9,1,9.5,0,1,2,0
11207,20,2,5.38,74.6,1,8.9,1,0,0,1
8286,17,1,5.21,90.8,1,4.1,0,1,0,0
17560,18,0,7.85,86.7,1,5.2,0,3,2,1
12866,17,2,6.96,64.0,1,5.0,2,0,1,2
9578,18,1,1.53,52.7,1,8.1,1,2,1,1
8770,23,0,3.9,42.3,1,5.4,1,0,1,2
6887,24,0,6.76,47.6,1,6.4,2,1,1,1
8192,19,1,0.62,76.4,1,5.4,1,4,1,1
17416,17,0,5.51,94.6,1,9.5,2,1,1,2
14323,19,0,1.41,70.3,1,6.0,1,2,0,1
382,24,2,6.89,49.8,0,9.2,1,2,1,1
14753,17,2,0.21,81.5,1,7.7,0,1,2,0
9932,17,2,1.6,52.7,1,9.2,1,4,0,0
15887,18,1,2.1,50.3,1,9.2,1,2,1,1
7202,19,1,4.01,66.2,0,8.2,1,0,2,1
9746,22,2,0.73,48.9,1,8.8,1,2,1,0
14806,19,1,5.89,44.0,1,9.8,2,1,1,1
8646,21,2,2.01,76.4,1,7.2,1,0,0,1
9871,22,1,0.67,95.7,1,6.3,0,3,1,0
7516,19,1,5.53,90.8,1,5.8,1,0,0,1
6016,17,1,4.15,75.1,1,6.2,1,0,1,1
15808,22,0,2.14,48.3,0,7.5,0,2,2,2
9779,22,1,0.47,78.0,1,9.9,2,3,1,2
13267,22,1,7.41,59.7,1,9.3,0,3,2,0
8744,17,1,0.9,60.9,0,9.3,1,2,1,1
985,21,0,5.68,45.9,1,9.0,1,2,1,0
440,20,2,7.56,75.5,0,9.7,2,2,1,1
8399,24,0,6.87,66.2,0,8.2,0,2,2,1
3782,18,1,2.85,80.3,1,9.8,2,0,0,1
15655,20,0,2.35,68.1,1,5.8,0,1,0,1
12732,19,0,2.26,91.8,1,7.5,0,1,1,2
19531,17,1,4.69,75.1,0,8.9,2,0,1,0
5473,23,1,0.47,81.6,0,5.8,0,4,0,2
12197,17,1,0.98,80.6,1,8.6,2,4,2,1
18910,21,1,0.6,53.5,1,4.2,1,4,2,0
13800,24,1,1.51,46.0,1,4.6,2,0,1,2
13189,24,1,4.73,89.9,0,4.4,2,3,2,1
12510,24,0,4.29,51.7,1,6.3,0,1,0,1
1227,17,0,2.06,76.7,1,6.0,0,1,1,2
7986,17,1,4.65,53.0,0,9.0,2,3,0,2
14184,21,2,0.96,57.9,1,7.5,1,1,2,1
11634,19,1,2.93,61.0,1,8.1,0,2,2,1
17958,22,0,2.87,64.1,1,9.0,2,2,0,1
904,24,2,6.33,50.0,1,7.9,0,4,1,2
13981,24,1,7.19,70.7,1,9.4,2,2,1,1
15271,22,0,0.81,40.6,1,5.4,2,2,1,1
8281,22,1,6.14,47.0,1,8.2,1,0,1,1
7108,21,2,2.38,55.0,1,5.5,2,0,1,0
13343,18,0,7.91,66.2,0,7.4,0,1,2,2
11009,19,2,1.07,87.2,0,8.8,0,0,0,2
367,20,0,4.57,73.2,1,4.7,1,4,1,1
10135,17,2,4.55,40.9,1,6.4,2,1,1,1
3080,20,2,1.83,55.6,1,7.2,2,1,0,0
16768,19,1,4.37,69.6,0,9.7,1,0,1,0
3017,21,2,7.32,49.8,1,8.6,2,0,2,1
6937,20,1,1.7,82.3,1,5.4,2,3,2,1
17994,23,1,6.8,68.3,1,5.0,1,1,2,1
10747,21,1,0.48,51.7,0,9.5,2,0,1,1
1654,21,2,0.55,60.7,0,9.6,2,4,2,0
15924,19,2,6.47,94.6,1,5.6,0,0,2,1
3423,21,2,2.73,65.6,1,5.3,1,2,0,1
13314,21,1,4.76,59.8,1,5.2,0,2,1,1
15869,19,1,5.49,60.0,1,4.5,0,1,2,1
8926,19,1,5.38,88.9,1,7.4,1,3,2,1
13187,19,2,1.17,68.8,1,5.2,2,3,2,1
1207,21,1,0.84,79.5,1,9.3,2,3,0,0
12716,24,1,0.97,51.5,1,7.3,2,1,2,1
8929,22,0,0.85,60.9,1,4.6,1,2,1,1
14478,20,0,5.96,57.2,1,5.4,0,1,1,2
1487,18,1,2.94,47.4,1,7.0,0,2,1,2
12327,18,2,0.9,88.9,0,7.3,0,2,0,2
11960,22,2,0.8,70.2,0,6.8,1,1,2,2
86,22,1,0.43,62.6,1,5.9,1,3,0,1
5666,20,0,4.97,61.3,0,8.0,1,4,0,1
168,18,2,0.28,40.9,0,8.5,2,3,2,0
5378,19,0,3.25,76.4,0,9.1,2,4,1,1
15941,20,0,2.32,94.7,1,7.1,2,4,1,0
15632,19,1,7.24,43.3,1,6.3,0,0,1,1
4895,20,1,0.29,40.6,1,9.9,2,0,2,0
7204,18,0,2.88,69.5,1,9.6,0,0,0,0
18888,19,1,5.38,92.6,1,7.1,2,1,1,0
1419,23,1,5.04,50.9,1,7.8,1,2,2,2
7749,21,1,6.62,64.8,0,4.5,2,0,2,1
2255,19,0,5.81,41.5,0,8.4,2,1,2,1
4064,21,1,0.73,55.7,1,4.3,2,3,2,0
8861,24,2,7.15,40.6,1,5.7,2,2,1,2
19647,22,1,2.52,67.7,0,9.0,2,4,0,1
9015,23,1,0.62,49.8,1,4.7,2,1,2,0
8395,17,0,2.02,56.0,1,5.3,0,2,0,0
10283,17,1,0.56,47.8,1,9.4,2,1,0,1
4245,19,0,6.38,98.8,1,4.4,2,3,0,1
13531,23,0,4.68,57.3,1,7.7,2,0,1,1
2439,23,2,0.46,53.3,1,7.2,1,0,2,0
5141,20,0,2.3,92.5,1,8.3,2,2,1,0
2070,20,2,4.81,55.0,1,5.1,1,1,0,1
15225,17,1,4.89,89.6,1,5.0,1,2,2,0
13106,23,2,1.54,81.5,1,6.8,2,4,2,1
17254,19,1,6.83,65.6,1,6.2,2,2,0,2
6668,18,0,3.34,72.0,1,8.8,0,2,1,2
1079,20,1,5.53,79.3,1,6.8,1,4,1,1
12833,17,1,7.36,65.5,1,4.8,2,1,0,1
2176,23,1,6.09,74.6,0,6.6,2,1,2,0
4126,21,2,3.14,72.7,0,4.3,1,3,1,1
625,21,1,7.26,92.1,1,4.9,1,2,2,1
10537,18,2,5.45,80.1,1,4.8,0,2,0,2
16344,22,2,0.1,91.1,1,4.9,1,2,2,1
4106,20,0,6.72,60.7,1,5.3,0,0,2,1
3551,20,1,5.32,98.5,0,9.8,2,2,2,1
7537,18,2,2.94,95.5,0,8.3,1,3,0,1
13662,20,0,2.8,72.8,0,8.8,1,2,1,1
148,18,2,4.84,95.0,1,8.0,1,1,1,0
6799,20,2,2.17,94.5,1,8.7,0,1,1,0
5787,22,0,5.9,77.7,1,8.7,1,1,1,1
17886,17,0,6.77,86.1,0,7.1,0,2,1,2
1355,18,0,7.91,83.4,0,8.8,2,0,2,1
8757,22,0,3.97,59.9,1,6.0,1,1,0,0
11011,21,2,7.68,47.5,0,6.3,2,3,1,0
18677,17,0,7.8,54.9,0,6.5,0,4,2,1
19064,22,2,4.0,47.7,1,9.6,1,1,1,1
13196,19,0,3.31,61.7,1,7.6,2,0,1,2
16542,20,0,4.65,67.4,1,6.9,1,0,0,1
16320,19,1,5.77,56.4,1,5.8,0,0,0,0
14970,19,2,0.66,49.1,0,5.8,2,1,1,1
6307,23,0,6.74,96.6,1,7.5,1,0,1,2
7585,17,2,3.36,45.1,1,7.3,2,1,2,1
16290,21,2,3.34,73.3,1,9.5,0,1,2,0
10456,17,2,0.36,59.9,1,5.0,0,0,2,2
8224,23,1,4.46,87.6,1,5.5,0,3,1,1
19969,21,1,7.12,85.2,1,5.1,1,4,1,1
16148,20,1,7.11,75.3,1,7.6,2,0,2,1
2448,22,1,0.43,74.5,0,8.5,1,2,0,1
1888,20,1,4.11,62.3,1,5.0,1,2,1,2
8819,23,0,7.87,85.7,1,5.7,1,0,0,1
14775,23,1,6.5,78.5,1,8.2,2,2,1,2
11873,17,0,6.23,59.4,1,4.2,2,4,0,0
906,22,2,0.08,74.6,1,5.2,1,1,0,1
15001,17,2,5.49,53.4,1,8.3,1,3,2,1
17878,20,0,0.08,78.1,1,6.7,0,1,0,2
4897,23,1,4.53,50.1,1,8.7,0,3,0,0
19425,17,0,7.43,84.0,1,8.0,2,0,1,1
9860,19,1,7.78,61.9,1,6.8,1,0,2,1
12086,23,0,6.63,93.8,1,4.3,1,0,2,1
14151,20,2,7.54,43.4,0,6.9,2,3,1,1
9595,20,1,4.38,97.4,0,7.2,1,2,1,1
3103,17,0,1.53,74.9,1,6.4,0,3,0,1
12084,17,1,1.09,62.6,1,8.6,1,0,1,1
518,17,1,5.78,53.4,1,8.3,0,1,1,1
15182,19,2,6.42,99.4,1,4.5,2,3,2,1
6203,18,2,4.85,93.9,0,6.9,1,0,2,1
9884,17,2,5.5,92.4,1,9.3,1,0,0,1
10303,18,0,5.78,43.5,1,5.9,1,4,1,0
12568,17,1,4.36,99.0,1,5.7,2,4,0,1
9196,18,0,1.52,91.2,1,8.6,1,4,0,1
10904,21,1,3.92,97.3,0,8.5,1,0,2,1
10613,17,1,5.24,56.1,1,4.1,0,2,2,1
4751,17,0,7.48,45.8,1,6.9,2,3,1,1
17712,18,1,5.79,72.0,1,9.2,2,1,1,1
18151,21,0,2.36,67.0,1,7.2,1,4,0,1
10160,22,0,5.85,58.8,1,9.3,0,1,0,0
15099,22,0,5.17,96.9,1,9.7,2,0,1,1
8207,20,1,1.28,85.7,1,6.5,0,3,2,0
14661,21,0,3.27,86.0,1,9.5,2,1,2,1
19267,22,0,0.36,67.9,1,4.5,2,3,1,0
9810,22,1,7.91,40.6,1,9.8,1,1,1,1
6926,17,1,3.81,93.1,1,9.3,1,1,1,1
12300,22,0,5.23,92.9,1,6.7,0,3,1,0
3108,19,0,2.42,97.9,1,4.1,0,3,0,1
2007,20,0,7.91,63.7,1,9.8,0,1,1,0
14355,24,1,1.83,42.9,1,6.7,1,3,0,0
11867,21,2,6.42,57.2,1,8.0,0,1,2,2
2734,18,0,0.25,84.9,1,6.0,2,0,0,1
12168,17,2,2.09,97.5,1,9.9,1,2,0,0
17698,23,2,7.42,53.3,1,6.1,1,2,0,1
1694,20,2,1.3,43.8,1,8.7,0,4,2,0
16432,17,2,4.7,63.3,1,8.4,2,2,0,1
11506,23,1,4.13,49.0,1,5.5,1,0,0,0
4386,22,0,7.17,53.4,1,6.3,1,2,2,0
16853,21,2,5.94,54.1,1,6.9,0,3,0,2
10979,22,0,7.65,81.0,1,7.1,2,4,2,2
9385,20,2,3.15,64.4,1,5.6,0,1,0,0
3290,18,1,1.58,81.0,1,4.5,1,4,0,1
17375,23,0,0.41,95.3,1,4.7,2,3,0,0
2500,24,1,6.8,48.1,1,4.5,2,4,0,0
15967,20,1,7.46,59.9,1,7.2,2,2,0,2
15576,23,0,3.65,41.3,1,7.0,1,2,2,1
19239,24,2,0.9,60.2,1,7.5,2,0,2,2
16126,21,2,6.32,79.7,1,5.2,1,2,2,1
7984,20,0,1.54,57.7,1,6.4,1,3,0,0
13202,17,0,0.55,92.7,0,5.8,2,4,1,1
15013,19,0,1.31,67.6,1,7.5,0,4,1,1
15795,18,0,5.27,99.1,0,8.7,2,2,2,1
10063,23,2,4.93,47.4,1,9.5,0,1,0,1
17193,24,0,3.32,73.3,1,7.7,0,1,1,1
2575,23,2,1.36,88.1,1,5.4,2,1,1,1
15614,23,0,4.69,97.7,1,9.9,0,3,2,0
14336,18,0,7.07,52.2,1,9.8,0,2,1,1
4221,17,2,7.77,73.8,1,8.6,0,2,1,1
12695,20,1,1.44,96.0,1,6.9,2,0,1,0
17097,24,1,4.44,99.1,0,7.4,1,4,0,1
14586,23,2,1.71,59.6,1,8.0,0,1,0,1
16994,18,0,0.44,64.0,1,6.4,2,1,1,1
13103,19,0,2.39,48.7,1,7.2,1,3,1,1
9240,21,0,7.91,68.6,1,9.9,1,2,2,1
13144,21,2,0.49,42.3,1,5.6,2,3,0,1
14751,22,1,4.8,46.2,1,4.2,0,1,2,0
4090,24,0,1.88,75.8,1,5.2,0,3,1,0
9516,24,2,5.5,65.0,1,9.2,1,4,2,0
17835,24,2,4.19,83.0,1,8.3,0,2,2,0
8342,24,2,2.68,92.7,1,4.8,2,1,1,0
12470,19,2,7.5,69.2,1,9.6,1,3,2,1
7317,22,2,5.89,46.1,1,8.4,2,3,1,1
3602,21,2,7.52,84.1,1,9.8,0,2,0,0
7998,19,0,4.48,49.0,0,7.4,0,0,1,1
18300,17,0,7.41,73.8,1,5.8,0,0,2,0
16387,22,0,2.53,74.0,0,4.1,1,4,2,1
8269,18,0,3.57,67.8,0,4.2,2,0,1,0
12286,17,0,6.0,73.8,1,6.8,2,1,1,2
2924,21,1,5.73,91.3,1,6.0,2,4,2,0
14298,22,0,4.76,43.1,1,5.2,0,0,2,1
1065,23,2,1.89,82.1,1,6.2,0,4,2,1
16436,21,0,5.1,46.4,1,4.1,2,3,0,2
13316,24,0,3.66,44.9,1,4.2,2,4,1,1
8523,22,0,4.17,43.6,1,9.9,0,2,1,1
1772,20,0,0.17,54.9,1,9.4,2,3,1,1
333,19,2,3.17,64.2,1,8.6,1,2,2,1
3990,20,0,4.29,82.6,1,8.0,1,0,1,0
9116,22,2,6.82,93.1,1,8.4,1,3,1,1
13926,21,0,1.39,52.7,1,9.8,0,3,1,1
3866,23,0,0.6,41.3,1,6.7,1,1,1,1
8688,18,1,3.35,91.9,1,5.1,1,4,0,0
5590,23,0,6.31,63.5,0,9.0,1,4,0,2
19658,20,1,4.36,58.4,1,7.1,0,4,2,1
5632,21,1,7.52,42.9,1,5.0,1,3,2,1
19821,19,0,1.37,41.3,0,4.7,1,2,0,0
14778,17,1,7.09,89.3,0,8.9,0,4,0,1
7835,24,0,0.25,65.7,1,6.7,2,3,2,1
15277,21,1,3.61,73.7,1,4.8,1,4,2,1
2300,24,2,1.19,57.0,1,5.9,1,1,2,0
4468,24,0,7.6,88.9,0,4.7,1,3,0,2
8256,20,1,4.04,85.5,1,5.5,1,4,0,0
11844,17,2,5.8,55.5,0,4.6,1,0,2,1
4247,19,2,2.46,54.7,0,4.8,0,4,1,0
14486,22,0,5.95,93.6,1,6.4,2,0,1,1
8355,21,2,6.97,77.4,1,5.8,2,3,2,2
13204,17,0,5.73,88.4,1,4.2,2,3,2,1
10756,22,0,3.32,65.5,1,6.3,2,0,0,0
1684,23,1,1.68,76.9,1,9.8,1,2,2,1
15690,17,2,3.32,66.1,1,9.9,2,4,1,1
19761,24,2,4.91,91.8,1,4.2,2,1,0,0
17789,18,0,0.46,93.1,1,4.3,0,2,0,0
15611,22,1,4.91,91.9,1,6.6,2,3,0,1
12201,21,2,0.3,53.1,1,8.0,2,4,1,1
579,24,1,1.85,86.5,1,4.4,2,0,1,1
9657,23,1,6.39,55.9,1,6.0,1,3,0,1
335,20,1,3.79,54.8,1,5.9,1,4,1,0
14711,24,1,7.35,42.2,0,5.5,1,4,2,0
17520,18,0,7.91,40.7,1,4.9,0,2,0,1
9749,22,0,7.62,45.2,1,4.7,0,4,1,1
4586,21,0,5.08,91.4,0,4.8,0,3,1,0
16704,24,2,6.01,66.1,1,5.8,0,3,0,1
14658,19,0,7.91,44.3,1,9.6,1,3,1,1
10657,23,0,3.29,61.4,0,8.3,2,1,0,0
9110,19,1,6.15,85.2,1,4.9,0,3,1,2
677,21,0,6.61,57.9,1,6.7,1,3,0,2
14382,21,1,7.55,58.9,1,8.7,2,2,2,0
12420,23,0,2.67,77.2,1,8.5,1,2,1,0
9863,23,0,4.62,81.5,1,4.5,1,4,2,2
783,17,2,4.25,89.1,1,4.5,2,0,1,1
